Date,News,Polarity,Sentiment,neg,neu,pos,compound,Cum
03 07 2016,Egypt's current account deficit at $14bn in first nine months of 2015/16 - CAIRO: Egypt's current account deficit almost doubled in the first nine months of 2015/16 to $14 billion from $8 bil,-1,-1,0.153,0.847,0.0,-0.6597,-1
09 07 2016,"Commitment to meet fuel & energy needs - KARACHI: In line with its commitment to meet the fuel and energy needs of Pakistan, the country's leading OMC PSO ha",1,1,0.0,0.651,0.349,0.8689,1
09 07 2016,Govt giving special emphasis to IT sector to enhance exports - ISLAMABAD: The government is giving special emphasis to the information technology sector to enhance its exports.Accordi,1,1,0.0,0.683,0.317,0.8481,1
10 07 2016,"Egypt non-oil business activity slows for ninth straight month in June: PMI - CAIRO: Business activity in Egypt shrank for the ninth straight month in June on the back of further declines in output,",1,1,0.0,0.891,0.109,0.4215,1
10 07 2016,"China inflation eases in June: govt - BEIJING: China's consumer price growth slowed in June, the National Bureau of Statistics (NBS) said Sunday, giving t",1,1,0.0,0.733,0.267,0.743,1
13 07 2016,"Govt to provide all support to improve PIA services: Dar - ISLAMABAD: Finance Minister Senator Mohammad Ishaq Dar, said Wednesday that government was fully prepared to support all",1,1,0.0,0.687,0.313,0.8588,1
13 07 2016,All departments showing responsibility to maintain peace: Chandio - ISLAMABAD: Advisor to Sindh Chief Minsiter for Information Maula Bakhsh Chandio said Wednesday that Karachi operation ha,1,1,0.0,0.796,0.204,0.7096,1
13 07 2016,Pakistan Stock Exchange regains 'Asian Tiger Status': report - ISLAMABAD: Pakistan Stock Exchange (PSE) has been declared the best of the Asian markets in a report stating that it has,1,1,0.0,0.865,0.135,0.6369,1
15 07 2016,"Turkish June budget deficit 7.9 billion lira, finance minister says - ANKARA: Turkey's budget produced a deficit of 7.9 billion lira ($2.74 billion) in June, bringing the overall surplus",-1,-1,0.178,0.822,0.0,-0.6597,-1
16 07 2016,Govt effectively highlighted Kashmir Issue at int'l level: minister - SIALKOT: Federal Minister for Law and Climate Change Zahid Hamid has said the government is taking up brutal killings of,-1,-1,0.229,0.693,0.077,-0.7717,-1
17 07 2016,"Google CEO defends Europe tax practices, warns on Brexit - BERLIN: Google CEO Sundar Pichai hit back Sunday at accusations that the global internet giant failed to pay enough taxe",-1,-1,0.251,0.749,0.0,-0.7506,-1
17 07 2016,"China will struggle to maintain growth pace for wages: stats bureau - BEIJING: Wages in China kept pace with economic growth in the first half of 2016 but maintaining that will be difficult,",-1,-1,0.134,0.767,0.099,-0.3182,-1
21 07 2016,"Special attention being paid towards health, education: CM Qaim - KARACHI: Sindh Chief Minister Syed Qaim Ali Shah has said that special attention is being given to social sector particu",1,1,0.0,0.833,0.167,0.6597,1
21 07 2016,"Pakistan needs to depend on its national talent: Rana Tanveer - ISLAMABAD: Federal Minister for Science and Technology, Rana Tanveer Hussain Thursday said being the frontline state aga",1,1,0.0,0.903,0.097,0.4215,1
21 07 2016,"ECB ready to come to eurozone economy's aid if needed: Draghi - FRANKFURT: The European Central Bank is ready, willing and able to help put the eurozone economy back on its feet, if ne",1,1,0.0,0.796,0.204,0.7717,1
21 07 2016,Govt committed to promote technical education for development: minister - ISLAMABAD: Minister for Federal Education and p rofessional Training Muhammad Baligh ur Rehman said Thursday the governm,1,1,0.0,0.83,0.17,0.5719,1
21 07 2016,"EOBI appointments case; SC directs NAB to submit reply over applications of Khursheed Shah, Arif - ISLAMABAD: The Supreme Court on Thursday directed the National Accountability Bureau (NAB) to submit reply over applicat",1,1,0.0,0.896,0.104,0.5574,1
21 07 2016,"Chinese Co. shows interest to invest in fisheries industry in Sindh - KARACHI: Internationally renowned Chinese company, Shandong Huiyang Group has shown keen interest to invest in Fisheries",1,1,0.0,0.738,0.262,0.8176,1
25 07 2016,"Khursheed Shah unaware of changing of CM Sindh - ISLAMABAD: Leader of Opposition in National Assembly, Syed Khursheed Ahmed Shah on Monday said he was unaware of changin",-1,-1,0.126,0.874,0.0,-0.3818,-1
25 07 2016,Sindh reluctant to pay Rs 70bn electricity charges to Centre: Asif - ISLAMABAD: Minister for Water and Power Khawaja Muhammad Asif on Monday informed the National Assembly's Standing Co,-1,-1,0.18,0.82,0.0,-0.5423,-1
25 07 2016,"Japan in first half-year trade surplus since Fukushima - TOKYO: Japan on Monday posted its first half-year trade surplus since the 2011 Fukushima nuclear disaster, after the acc",-1,-1,0.136,0.864,0.0,-0.6249,-1
26 07 2016,"US home price gains slow; new home sales pick up - NEW YORK: US home price gains slowed to a more sustainable pace in May as more properties, including newly built homes,",1,1,0.0,0.854,0.146,0.5859,1
26 07 2016,Turkey a time tested friend of Pakistan: Ayaz - ISLAMABAD: Speaker National Assembly Sardar Ayaz Sadiq Tuesday said friendship between the Turkey and Pakistan was time,1,1,0.0,0.783,0.217,0.7269,1
26 07 2016,Zarb Azb operation helps restore peace in tribal areas: Governor - PESHAWAR: The Governor Khyber Pakhtunkhwa Engineer Iqbal Zafar Jhagra has said that peace has been restored in Fata as a,1,1,0.0,0.628,0.372,0.9217,1
26 07 2016,"Senate to discuss salient points of agreement between Pakistan, China - ISLAMABAD: Chairman, Senate, Mian Raza Rabbani on Tuesday admitted adjournment motion about discussing salient points of",1,1,0.0,0.714,0.286,0.7783,1
26 07 2016,"Increase in US home prices falls short of expectations - NEW YORK: US single-family home prices rose less than expected on an annual basis in May, and were down from the prior m",1,1,0.0,0.929,0.071,0.3182,1
26 07 2016,"Car production up 21.57pc, LCVs output increases 35.65pc in 11 months - ISLAMABAD: The production of jeeps and cars witnessed growth of 21.57 percent in production during the first eleven mont",1,1,0.0,0.918,0.082,0.3818,1
26 07 2016,"Yen rallies ahead of Fed, BoJ policy decisions - TOKYO: The yen rose sharply on Tuesday after a drop in oil prices hit confidence and as investors await the outcome of U",1,1,0.064,0.793,0.143,0.3818,1
27 07 2016,Anti-terrorism operation being conducted to target criminals: Talal - ISLAMABAD: Pakistan Muslim League-Nawaz (PML-N) MNA Talal Chaudhry has said anti-terrorism operation is being conducted,-1,-1,0.144,0.856,0.0,-0.5719,-1
27 07 2016,Nationality of imprisoned Pakistanis in Yemen jail being ascertained: Khurram - ISLAMABAD: Minister for Commerce Engineer Khurram Dastagir on Wednesday apprised the Senate that nationality of Pakistan,-1,-1,0.107,0.893,0.0,-0.4588,-1
27 07 2016,"China July official PMI likely to show factories struggling for traction - BEIJING: China's manufacturing sector struggled for growth in July, a Reuters poll showed, adding to expectations th",-1,-1,0.164,0.755,0.082,-0.3818,-1
28 07 2016,"SC adjourns kids abduction suo motu case till Aug 3 - LAHORE: The Supreme Court on Thursday, adjourning hearing of a suo motu notice regarding abduction of 600 children in Pu",-1,-1,0.26,0.643,0.097,-0.7269,-1
28 07 2016,"German inflation picks up more than forecast in July - BERLIN: German consumer price inflation grew more than forecast in July but remained weak, preliminary data showed on Th",-1,-1,0.125,0.875,0.0,-0.5927,-1
28 07 2016,Hungary's unemployment rate drops to 5.1pc in April-June - BUDAPEST: Hungary's three-month rolling unemployment rate fell to 5.1 percent in the April-June period from 5.5 perc,-1,-1,0.201,0.799,0.0,-0.7003,-1
01 08 2016,"China manufacturing contracts in July: govt - BEIJING: China's manufacturing shrank in July, the government said Monday, blaming the deterioration on rainstorms t",-1,-1,0.138,0.862,0.0,-0.4939,-1
03 08 2016,"PTA bans Xiomi smartphones sales in the country - Pakistan Telecommunication Authority (PTA) has put a ban on the sales of Xiaomi smartphones, here on Wednesday.The follo",-1,-1,0.129,0.824,0.047,-0.5106,-1
03 08 2016,"Egypt's trade gap narrows 25pc on year in May: state agency - CAIRO: Egypt's trade deficit was 24.6 percent smaller in May compared with a year earlier, the statistics agency sai",-1,-1,0.088,0.912,0.0,-0.4019,-1
03 08 2016,Irish unemployment rate stalls at 7.8pc after months of decline - DUBLIN: Ireland's unemployment rate remained at 7.8 percent in July for the third month in a row after declining for,-1,-1,0.177,0.823,0.0,-0.7003,-1
09 08 2016,"National Tea Institute produces 4.5 tons green tea - ISLAMABAD: National Tea and High Value Research Institute (NTHRI), working to promote cultivation of tea in the country,",1,1,0.0,0.828,0.172,0.6124,1
09 08 2016,Cotton growers advised to drain out stagnant rainwater from fields - FAISALABAD: Cotton growers have been advised to drain out stagnant water immediately from the fields for a healthy crop.,1,1,0.0,0.909,0.091,0.4019,1
09 08 2016,NA Standing Committee approves Plants Breeders' Right Bill - ISLAMABAD: National Assembly Standing Committee on National Food Security and Research on Tuesday approved the Plants Br,1,1,0.0,0.736,0.264,0.7845,1
09 08 2016,"PR outsource three more trains, agreements signed - LAHORE: Pakistan Railways (PR) on Tuesday signed three agreements for outsourcing the commercial managements of three mo",1,1,0.0,0.822,0.178,0.5799,1
09 08 2016,"Achakzai for joint parliament session to review interior, foreign policies - ISLAMABAD: Chief of Pashtoonkhwa Milli Awami Party Mehmood Khan Achakzai Tuesday called for convening a joint session of",1,1,0.0,0.906,0.094,0.4019,1
09 08 2016,"Achakzai for convening joint sitting to revisit interior, foreign policies - ISLAMABAD: Chief of Pashtoonkhwa Milli Awami Party, Mehmood Khan Achakzai Tuesday called for convening a Joint Sitting o",1,1,0.0,0.903,0.097,0.4019,1
09 08 2016,"China producer deflation eases in July: govt - BEIJING: China's producer deflation eased to its slowest decline in nearly two years in July, the National Bureau of",1,1,0.0,0.842,0.158,0.5423,1
10 08 2016,"Egypt's cabinet approves draft tax settlement bill amid IMF talks - CAIRO: Egypt's government approved a draft bill that would settle tax disputes, the cabinet said in a statement on W",1,1,0.066,0.759,0.174,0.5267,1
10 08 2016,ECP approves plan for Annual Revision of Electoral Rolls - ISLAMABAD: The Election Commission of Pakistan (ECP) has approved a plan for Annual Revision of Electoral Rolls for the,1,1,0.0,0.82,0.18,0.6705,1
10 08 2016,Pakistan evolves comprehensive strategy to address Climate Change issues: Zahid Hamid - ISLAMABAD: Minister for Climate Change Zahid Hamid Wednesday said Pakistan had evolved a comprehensive strategy to addre,1,1,0.0,0.862,0.138,0.4588,1
10 08 2016,"Thai Q2 GDP growth seen cooling on weaker private sector activity - BANGKOK: Thailand's economic growth probably cooled slightly in April-June from the prior quarter, a Reuters poll sh",1,1,0.09,0.748,0.162,0.3182,1
10 08 2016,"Pakistan based Patari, grabs 2nd spot at World StartUp Cup - As we all know that the land of Pakistan oozes with talent, whether it comes to technology or innovative ideas we are ri",1,1,0.0,0.845,0.155,0.6908,1
12 08 2016,"IMF warns on China's mid-term economic stability - BEIJING: China must take ""urgent"" action to reform its economy or risk ""permanently lower growth"", the International Mon",-1,-1,0.206,0.794,0.0,-0.5719,-1
12 08 2016,"Italian economy grinds to a halt - ROME: Italy's economy stalled in the second quarter of the year, official data indicated Friday, exacerbating fears",-1,-1,0.187,0.813,0.0,-0.5574,-1
13 08 2016,Govt taking measures to end terrorism: Abid Sher Ali - FAISALABAD: State Minister for Water and Power Chaudhry Abid Sher Ali Saturday condoled with the lawyer community over t,-1,-1,0.15,0.85,0.0,-0.6808,-1
14 08 2016,People have rejected negative `dharna' politics: PM - ISLAMABAD: Prime Minister Muhammad Nawaz Sharif Sunday said people had rejected the negative politics of 'dharna&#39,-1,-1,0.424,0.576,0.0,-0.9325,-1
18 08 2016,"Moody's revises outlook on Australia banks down to negative - MELBOURNE: Moody's Investors Service has downwardly revised its outlook on Australia's banks to negative, warnin",-1,-1,0.252,0.748,0.0,-0.8126,-1
18 08 2016,"Nigerian exports of Bonny Light crude planned at 189,000 bpd in October - LONDON: Nigerian exports of Bonny Light crude oil are planned at 189,000 barrels per day (bpd) in October, according to",-1,-1,0.198,0.802,0.0,-0.8126,-1
18 08 2016,Japan exports fall at fastest pace since financial crisis on strong yen - TOKYO: Japan's exports tumbled in July at the fastest pace since the global financial crisis with a resurgent yen an,-1,-1,0.208,0.709,0.084,-0.7096,-1
18 08 2016,"Japanese exports drop in July on surging yen - TOKYO: Japan's exports in July suffered their sharpest monthly fall in seven years, data showed Thursday, as a surgi",-1,-1,0.181,0.819,0.0,-0.6486,-1
24 08 2016,Exports of Russia's Urals oil from Baltic Sea seen down in Sept - MOSCOW: Exports of Russia's Urals crude oil blend from the Baltic Sea port of Primorsk are expected to fall to 4 mil,-1,-1,0.104,0.896,0.0,-0.5719,-1
24 08 2016,People rejected politics of agitation: Siddiqul Farooq - LAHORE: Evacuee Trust Property Board (ETPB) Chairman Siddiqul Farooq Wednesday said politics of agitation had been rejec,-1,-1,0.239,0.654,0.108,-0.4588,-1
24 08 2016,SC adjourns suo-moto case regarding illegal appointments in NAB - ISLAMABAD: The Supreme Court on Wednesday adjourned hearing of the suo-moto case regarding illegal appointments in Natio,-1,-1,0.213,0.68,0.107,-0.5574,-1
24 08 2016,"Interior Minister calls on Governor Sindh - KARACHI: The Governor Sindh, Dr. Ishrat ul Ebad Khan, has made it clear that no body will be allowed to harm the country",-1,-1,0.166,0.758,0.076,-0.4767,-1
24 08 2016,"Poland's unemployment falls to 8.6pc in July - WARSAW: Poland's unemployment rate fell to 8.6 percent in July from 8.8 percent the month earlier, the statistics of",-1,-1,0.249,0.751,0.0,-0.7672,-1
