Date,News,Polarity,Sentiment,neg,neu,pos,compound,Cum
03 06 2018,Sattar feels slighted for not receiving invite to Bahadurabad Iftar party,1,1,0.11,0.685,0.205,0.3085,1
03 06 2018,Sindh govt appears keen to regularise 22 officers appointed ‘illegally’,1,1,0.0,0.783,0.217,0.3612,1
03 06 2018,PTI awards tickets to seven Fata candidates,1,1,0.0,0.667,0.333,0.4588,1
03 06 2018,Changes made by parliament in poll papers be saved: IHC,1,1,0.0,0.763,0.237,0.4215,1
11 06 2018,PTI female worker detained over charges of criminal intimidation at Karachi election office,-1,-1,0.55,0.45,0.0,-0.875,-1
11 06 2018,Two 'highly educated' militants among three arrested by CTD in Karachi,-1,-1,0.237,0.763,0.0,-0.4767,-1
11 06 2018,My fundamental rights are being violated: Nawaz Sharif,-1,-1,0.327,0.673,0.0,-0.5267,-1
11 06 2018,Shahid Afridi sparks social media outrage over photo of 'pet lion',-1,-1,0.248,0.752,0.0,-0.5106,-1
11 06 2018,Pakistani celebs are finally opening up about depression,-1,-1,0.346,0.654,0.0,-0.5719,-1
11 06 2018,"Fire destroys 30 shops, injures 3 in Kasur market",-1,-1,0.5,0.5,0.0,-0.7184,-1
13 06 2018,Over 200 artworks put up to celebrate Art Chowk Gallery's expansion,1,1,0.0,0.73,0.27,0.5719,1
13 06 2018,Supreme Court rules in Sheikh Rashid's favour in misdeclaration of assets case,1,1,0.0,0.523,0.477,0.802,1
13 06 2018,Editorial: The superior judiciary's directives to speed up the Sharif trial could create a wrong perception,1,1,0.15,0.58,0.271,0.3612,1
13 06 2018,Supreme Court panel finds discrepancies in PKLI audit,1,1,0.0,0.66,0.34,0.5574,1
13 06 2018,PTI leaders protest ‘unjust’ award of tickets,1,1,0.19,0.476,0.333,0.3612,1
13 06 2018,"Politicians, journalists vow to play role for freedom of expression",1,1,0.0,0.548,0.452,0.765,1
13 06 2018,Extended deadline for hearing in NAB cases to hit party: Nawaz,1,1,0.0,0.787,0.213,0.4019,1
20 06 2018,Imran Khan tells ECP he owns assets worth Rs38m,1,1,0.0,0.66,0.34,0.3818,1
20 06 2018,"ECP okays massive reshuffle in bureaucracy of Punjab, Sindh, Balochistan",1,1,0.0,0.744,0.256,0.4767,1
20 06 2018,Celebrated humourist Mushtaq Ahmed Yousufi passes away in Karachi,1,1,0.0,0.684,0.316,0.5719,1
20 06 2018,Central moon-sighting panel held responsible for Eid controversy,1,1,0.0,0.753,0.247,0.3182,1
20 06 2018,Security plan for elections devised,1,1,0.0,0.625,0.375,0.34,1
20 06 2018,PTI workers continue protest against ‘unjustified’ award of tickets,1,1,0.16,0.56,0.28,0.3612,1
20 06 2018,PTI leader Dr Zarqa moves ECP against party colleagues,1,1,0.0,0.748,0.252,0.4019,1
20 06 2018,Asif Zardari promises one govt job for every family,1,1,0.0,0.755,0.245,0.3818,1
20 06 2018,"Pakistan, Tajikistan agree to boost annual trade to $500m",1,1,0.0,0.574,0.426,0.6369,1
20 06 2018,Afghan security delegation visits Pakistan for talks on peace efforts,1,1,0.0,0.576,0.424,0.7096,1
20 06 2018,Most politicians clear scrutiny for elections,1,1,0.0,0.635,0.365,0.4364,1
20 06 2018,Who will win the 2018 elections?,1,1,0.0,0.568,0.432,0.5859,1
21 06 2018,"21-year-old girl kidnapped, raped in Karachi's Gulshan-i-Hadeed",-1,-1,0.434,0.566,0.0,-0.6808,-1
21 06 2018,Editorial: The failure of another unnatural coalition in India-held Kashmir surprises no one,-1,-1,0.316,0.575,0.109,-0.5574,-1
21 06 2018,JI workers’ clash leaves one dead in Mohmand,-1,-1,0.381,0.619,0.0,-0.6486,-1
21 06 2018,Poor law enforcement to blame for violence against women: NCSW,-1,-1,0.578,0.422,0.0,-0.8625,-1
21 06 2018,72-hour hunger strike for ‘missing’ student,-1,-1,0.467,0.533,0.0,-0.3612,-1
21 06 2018,Young man’s death in Landhi road accident sparks protest,-1,-1,0.6,0.4,0.0,-0.8402,-1
15 07 2018,"After Mastung carnage, PM urges 'utmost precaution' for security of poll candidates, public",1,1,0.0,0.833,0.167,0.34,1
15 07 2018,Afridi bats for Pak-India friendship,1,1,0.0,0.58,0.42,0.4404,1
15 07 2018,The sombre father and smiling daughter,1,1,0.0,0.625,0.375,0.4588,1
15 07 2018,Poll gatherings must not be killing fields: HRCP,1,1,0.0,0.666,0.334,0.5448,1
15 07 2018,Places to party,1,1,0.0,0.426,0.574,0.4019,1
15 07 2018,"NA-253 — will boycott, PSP factor impede MQM-P’s win?",1,1,0.19,0.496,0.314,0.3612,1
15 07 2018,FO welcomes Guterres’ support to Kashmir report,1,1,0.0,0.481,0.519,0.6597,1
15 07 2018,District profile: Party lines blur in Mandi Bahauddin,1,1,0.0,0.722,0.278,0.4019,1
27 07 2018,Fafen acknowledges significant improvements in quality of electoral processes,1,1,0.0,0.631,0.369,0.4767,1
27 07 2018,"Teammates, cricket rivals congratulate Imran Khan on election triumph",1,1,0.0,0.526,0.474,0.743,1
27 07 2018,Model Abbas Jafri wins a seat in the Sindh Assembly for PTI,1,1,0.0,0.73,0.27,0.5719,1
27 07 2018,Atif Aslam's new song from Parwaz Hai Junoon will make you want to fall in love,1,1,0.0,0.718,0.282,0.6705,1
27 07 2018,PPP's Mahesh Malani becomes first non-Muslim to win NA general seat since 2002 LFO amendment,1,1,0.0,0.787,0.213,0.5859,1
27 07 2018,Kalash celebrate PTI’s poll victory,1,1,0.0,0.519,0.481,0.5719,1
27 07 2018,"Imran to provide justice to Model Town victims, hopes Qadri",1,1,0.148,0.452,0.4,0.5994,1
27 07 2018,PTI improves its standing in Lahore,1,1,0.0,0.641,0.359,0.4215,1
27 07 2018,Election results bring surprises for all contesting parties,1,1,0.0,0.566,0.434,0.5574,1
27 07 2018,Religious parties say mandate ‘stolen’,1,1,0.0,0.597,0.403,0.4019,1
27 07 2018,Water storage in major reservoirs improves,1,1,0.0,0.641,0.359,0.4215,1
30 07 2018,"Modi phones Imran Khan, says 'ready to enter new era of ties with Pakistan': PTI",1,1,0.0,0.848,0.152,0.3612,1
30 07 2018,Opposition parties mull joint strategy to tackle PTI in parliament,1,1,0.0,0.769,0.231,0.4019,1
30 07 2018,"ECP approves 15 NA, 11 PA constituencies for new round of recounting",1,1,0.0,0.803,0.197,0.4019,1
30 07 2018,6 of our favourite looks from the HUM Awards 2018 red carpet,1,1,0.0,0.769,0.231,0.4588,1
30 07 2018,Veteran actor Jahan Ara gets backlash for sharing tiger hunting stories in interview,1,1,0.0,0.811,0.189,0.4215,1
30 07 2018,"Comment: Dear Mr PM-to-be, please let cricket be",1,1,0.0,0.55,0.45,0.5994,1
30 07 2018,Pakistan's top chefs share their culinary journeys,1,1,0.0,0.556,0.444,0.4588,1
30 07 2018,Editorial: The race to woo independents is now in full swing,1,1,0.0,0.763,0.237,0.4767,1
30 07 2018,Will change in government be beneficial for local govt setup?,1,1,0.0,0.756,0.244,0.4404,1
30 07 2018,"PTI, AML at odds over NA-60 candidate",1,1,0.0,0.539,0.461,0.7297,1
30 07 2018,"WB, AIIB to finance project for safe water supply in Karachi",1,1,0.0,0.775,0.225,0.4404,1
07 08 2018,'We have done nothing wrong' — Karachi's federal colonies in tumult after order to vacate houses,1,1,0.0,0.846,0.154,0.3724,1
07 08 2018,Unity with a dash of disunity: the hallmark of the Grand Opposition Alliance,1,1,0.0,0.786,0.214,0.4588,1
07 08 2018,This art exhibition aims to promote Pakistan's natural beauty,1,1,0.0,0.403,0.597,0.836,1
07 08 2018,"‘Pakistan, China will play important role in regional cooperation’",1,1,0.0,0.625,0.375,0.4939,1
12 08 2018,"2 miners killed, 12 trapped due to explosion in coal mine near Quetta",-1,-1,0.441,0.559,0.0,-0.836,-1
12 08 2018,Minor boy sexually assaulted in Khairpur; 2 suspects arrested,-1,-1,0.64,0.36,0.0,-0.836,-1
12 08 2018,"One dead, 9 injured in Chaman IED blast",-1,-1,0.583,0.417,0.0,-0.7906,-1
12 08 2018,Five Karachi traffic police officials suspended over suspected corruption,-1,-1,0.417,0.583,0.0,-0.6124,-1
12 08 2018,Mawra Hocane and Fahad Mustafa lack chemistry in JPNA 2's latest song Aya Lariye,-1,-1,0.15,0.85,0.0,-0.3182,-1
12 08 2018,Another man commits suicide in Chitral,-1,-1,0.469,0.417,0.115,-0.6597,-1
12 08 2018,Illegal arms seized in Swabi,-1,-1,0.474,0.526,0.0,-0.5574,-1
12 08 2018,Three TLP workers arrested,-1,-1,0.508,0.492,0.0,-0.4767,-1
12 08 2018,Child molester sentenced to triple life imprisonment,-1,-1,0.468,0.532,0.0,-0.5267,-1
12 08 2018,Pashteen not allowed to visit Karnal Sher’s grave,-1,-1,0.271,0.729,0.0,-0.3818,-1
12 08 2018,Accused in fake bank accounts scam urges SC to drop case,-1,-1,0.613,0.387,0.0,-0.8779,-1
12 08 2018,Footprints: Unprecedented upset for MQM,-1,-1,0.394,0.606,0.0,-0.3818,-1
06 09 2018,"Pakistan will never again fight someone else's war, PM Khan vows during Defence Day speech",-1,-1,0.2,0.616,0.184,-0.3217,-1
06 09 2018,"If Pakistan shuns the term ‘Ancient India’ in its history books, is it entirely to blame?",-1,-1,0.152,0.848,0.0,-0.3976,-1
06 09 2018,Women suspected of stealing beaten up violently at Lahore market,-1,-1,0.67,0.33,0.0,-0.9042,-1
06 09 2018,Quiz: How much do you know about the 1965 war?,-1,-1,0.302,0.698,0.0,-0.5994,-1
06 09 2018,"ANP leader, nephew shot dead in Peshawar",-1,-1,0.417,0.583,0.0,-0.6486,-1
06 09 2018,"VC of SBBU, lecturer get pre-arrest bail in girl’s harassment case as protests rage on",-1,-1,0.429,0.571,0.0,-0.8402,-1
06 09 2018,‘Smear campaign’ against Shehla Raza condemned,-1,-1,0.367,0.633,0.0,-0.4404,-1
06 09 2018,Former student gets 29 years in jail on terror charges,-1,-1,0.407,0.593,0.0,-0.6705,-1
06 09 2018,President-elect Arif Alvi to seek immunity in criminal case,-1,-1,0.298,0.702,0.0,-0.5267,-1
06 09 2018,Government moves to reconstitute NFC,-1,-1,0.526,0.474,0.0,-0.6633,-1
26 09 2018,"Editorial: The region has much to gain if Pakistan and India trade goods and services, instead of barbs",1,1,0.0,0.833,0.167,0.5267,1
26 09 2018,"Security of Tahir Ashrafi withdrawn as per SC order, court told",1,1,0.0,0.806,0.194,0.34,1
26 09 2018,SC accepts FIA request for in-camera briefing on Asghar Khan case,1,1,0.0,0.813,0.187,0.3182,1
07 10 2018,PM Khan says Pakistan might look towards IMF to address mounting balance of payments crisis,-1,-1,0.227,0.773,0.0,-0.6249,-1
07 10 2018,CJP takes notice of Lahore lawyers 'beating up' police official,-1,-1,0.25,0.75,0.0,-0.4588,-1
13 10 2018,Osman Khalid Butt teaches troll vital lesson on joking about the #MeToo movement,1,1,0.0,0.728,0.272,0.4767,1
13 10 2018,Lofty promises mark culmination of canvassing for Sunday’s by-polls,1,1,0.0,0.755,0.245,0.3818,1
13 10 2018,PM reiterates govt’s resolve to complete Fata-KP merger,1,1,0.0,0.729,0.271,0.3818,1
25 10 2018,IGPs’ help sought to recover luxury vehicles,1,1,0.0,0.69,0.31,0.4019,1
25 10 2018,Minister lays out proposals to resolve Kashmir issue,1,1,0.0,0.729,0.271,0.3818,1
25 10 2018,GB people assured of constitutional rights,1,1,0.0,0.667,0.333,0.3612,1
25 10 2018,Alyani lays out policy changes to help fishermen boost economy,1,1,0.0,0.597,0.403,0.6597,1
25 10 2018,Conversion of state buildings approved,1,1,0.0,0.588,0.412,0.4215,1
25 10 2018,Dar’s wife moves court against auction of asset,1,1,0.0,0.737,0.263,0.3612,1
02 11 2018,Punjab rejects Bahria Town’s proposal to build Dadocha Dam,-1,-1,0.286,0.714,0.0,-0.4939,-1
02 11 2018,"Arrests in Punjab amid fear, uncertainty",-1,-1,0.739,0.261,0.0,-0.8176,-1
02 11 2018,15-year-old servant murdered in Karachi's Clifton area,-1,-1,0.423,0.577,0.0,-0.6597,-1
02 11 2018,"Uncertainty, fear hit life in Karachi as another citywide shutdown looms",-1,-1,0.474,0.526,0.0,-0.7351,-1
19 11 2018,CCI approves privatisation plan for Haveli Bahadur Shah and Balloki power projects,1,1,0.0,0.803,0.197,0.4019,1
19 11 2018,"JIT holds Azam Swati, his employees responsible for altercation with 'trespassing' family",1,1,0.0,0.827,0.173,0.3182,1
19 11 2018,CJP wants restoration of Lahore's 'iconic' United Christian Hospital within 6 weeks,1,1,0.0,0.781,0.219,0.4215,1
19 11 2018,"'We will do what is best for our people, our interests': PM Khan fires back after Trump tweets",1,1,0.0,0.802,0.198,0.6369,1
19 11 2018,Another intercultural love story was made possible by the internet,1,1,0.0,0.682,0.318,0.6369,1
19 11 2018,Japan to provide $4.6 million grant to assist Pakistan’s efforts for polio eradication,1,1,0.0,0.828,0.172,0.3612,1
19 11 2018,Frieha Altaf and daughter Parisheh are co-starring in Asim Raza's Parey Hut Love,1,1,0.0,0.741,0.259,0.6369,1
19 11 2018,Peshawar’s popular Nika Seri Pai attracts foodies in droves,1,1,0.0,0.56,0.44,0.6705,1
19 11 2018,"Govt trying to ensure good governance, says Alyani",1,1,0.0,0.522,0.478,0.6705,1
19 11 2018,"Taluka hospital striving to help Nagarparkar mothers, their babies",1,1,0.0,0.748,0.252,0.4019,1
19 11 2018,Govt to make fresh attempt for consensus over PAC chairman,1,1,0.0,0.796,0.204,0.3182,1
14 01 2019,Should education be treated like a car or a bar of soap?,1,1,0.0,0.783,0.217,0.3612,1
14 01 2019,"Editorial: Instead of encouraging the JIT culture, politicians should work towards institutional reforms",1,1,0.0,0.779,0.221,0.5267,1
14 01 2019,Pakistani journalist Asad Hashim wins AFP's Kate Webb Prize,1,1,0.0,0.5,0.5,0.7906,1
14 01 2019,What compelled the brilliant and conservative CJP Nisar to suddenly become this populist force?,1,1,0.0,0.706,0.294,0.6124,1
14 01 2019,Sikhs celebrate Guru Gobind’s birth anniversary,1,1,0.0,0.575,0.425,0.5719,1
14 01 2019,WHO to help KP govt in devising uniform plan for free healthcare,1,1,0.0,0.625,0.375,0.7184,1
14 01 2019,NHS minister defends increase in drug prices,1,1,0.0,0.723,0.277,0.3182,1
14 01 2019,PTI backtracks on promise not to spend funds through MPAs,1,1,0.0,0.796,0.204,0.3182,1
14 01 2019,"Political parties being run through remote control, says ANP's Afrasiab Khattak",1,1,0.0,0.787,0.213,0.4019,1
14 01 2019,Chief Justice Saqib Nisar to open 'free legal clinic' post retirement,1,1,0.0,0.494,0.506,0.802,1
01 02 2019,This talk explains why sexist jokes are so popular in Pakistan,1,1,0.0,0.639,0.361,0.624,1
01 02 2019,Will Karachi's brand-new Adab Festival change lit fest culture or serve more of the same?,1,1,0.0,0.814,0.186,0.4939,1
01 02 2019,Editorial: Will the success of Naltar's skiing tournament encourage govt to promote winter sports in Pakistan?,1,1,0.0,0.575,0.425,0.8625,1
01 02 2019,Govt approves Rs24 billion uplift funds for tribal districts,1,1,0.0,0.748,0.252,0.4019,1
01 02 2019,New SOP introduced to ensure hassle-free property transfers,1,1,0.0,0.729,0.271,0.3818,1
01 02 2019,Experts recommend new master plan for Karachi,1,1,0.0,0.706,0.294,0.3612,1
01 02 2019,Financial help assured to militants surrendering arms in Balochistan,1,1,0.0,0.574,0.426,0.6369,1
09 02 2019,330 puppet shows will take place in the Pakistan String Puppetry Festival,1,1,0.0,0.775,0.225,0.4939,1
09 02 2019,FIA asks for Supreme Court's help in collecting evidence in Asghar Khan case,1,1,0.0,0.636,0.364,0.743,1
09 02 2019,Mahira Khan honoured at the Distinctive International Arab Festivals Awards,1,1,0.0,0.446,0.554,0.8271,1
09 02 2019,"PM Khan kicks off tree plantation drive at Nankana Sahib, vows to protect Pakistan's forests",1,1,0.0,0.843,0.157,0.3818,1
09 02 2019,Saeeda Imtiaz will star in a romantic comedy with Yasir Shah,1,1,0.0,0.606,0.394,0.6369,1
09 02 2019,Special measures to be in place for PSL matches: Commissioner Karachi,1,1,0.0,0.787,0.213,0.4019,1
09 02 2019,Banks asked to promote Pakistan Banao Certificates,1,1,0.0,0.698,0.302,0.3818,1
09 02 2019,"Gas supply will improve soon, says petroleum minister",1,1,0.0,0.707,0.293,0.4404,1
18 02 2019,Religious teacher arrested in Wah for attempting to rape minor girl,-1,-1,0.464,0.536,0.0,-0.8316,-1
18 02 2019,"Shahbaz Sharif, others indicted in Ashiyana Housing scam case",-1,-1,0.316,0.684,0.0,-0.5719,-1
18 02 2019,Flawed foreign policy leading country to isolation: Fazl,-1,-1,0.278,0.722,0.0,-0.4019,-1
18 02 2019,Sahiwal killings: Khalil’s brother to appear in court for judicial inquiry today,-1,-1,0.29,0.71,0.0,-0.6705,-1
18 02 2019,"Pakistan condemns terrorism in all its forms, says CJCSC",-1,-1,0.53,0.47,0.0,-0.836,-1
18 02 2019,Four FC men martyred in Panjgur attack,-1,-1,0.341,0.659,0.0,-0.4767,-1
05 03 2019,'Never underestimate power of social media': Twitterati welcome Chohan's removal over anti-Hindu remarks,1,1,0.0,0.692,0.308,0.5978,1
05 03 2019,Supreme Court orders immediate release of funds for construction of Nai Gaj dam,1,1,0.0,0.769,0.231,0.5574,1
05 03 2019,"India should reciprocate Imran’s peace overtures, says Qaisar",1,1,0.0,0.667,0.333,0.5423,1
05 03 2019,How to talk peace,1,1,0.0,0.462,0.538,0.5423,1
14 03 2019,"NAB's top brass approves fresh batch of inquiries, references",1,1,0.0,0.469,0.531,0.7003,1
14 03 2019,Captain Marvel will not release in Pakistan,1,1,0.0,0.682,0.318,0.4215,1
14 03 2019,Young fashion brands showed promise at Fashion Pakistan Week Day 2,1,1,0.0,0.796,0.204,0.3182,1
14 03 2019,9 wedding looks we loved from the Sana Safinaz solo FPW show,1,1,0.0,0.719,0.281,0.5994,1
14 03 2019,"'Today, Pakistan is a secure country': PM Khan launches online visa facility for 175 countries",1,1,0.0,0.844,0.156,0.34,1
14 03 2019,FO describes talks on Kartarpur Corridor as 'cordial'; hopeful of quick progress,1,1,0.0,0.621,0.379,0.7269,1
14 03 2019,Napa festival kicks off with Hashr’s Mureed-i-Shak,1,1,0.0,0.652,0.348,0.4939,1
14 03 2019,Editorial: More women in the police may help lessen the trust deficit between citizens and the force,1,1,0.119,0.617,0.264,0.5106,1
14 03 2019,"Between Pakistan and India, peace is the sole option",1,1,0.0,0.696,0.304,0.5423,1
14 03 2019,Imran assures ECO of support in re-energising bloc,1,1,0.0,0.545,0.455,0.6124,1
14 03 2019,PIA assured of help in resuming direct flights to US,1,1,0.0,0.606,0.394,0.6369,1
31 03 2019,Omar Shahid Hamid says his novel The Party Worker is being made into a TV series,1,1,0.0,0.722,0.278,0.6124,1
31 03 2019,"Special GB Olympians get cash, gifts",1,1,0.0,0.649,0.351,0.4019,1
31 03 2019,Canadian firm keen to install solar projects in Punjab: CM,1,1,0.0,0.783,0.217,0.3612,1
31 03 2019,‘China sees CPEC as a way of creating free market’,1,1,0.0,0.56,0.44,0.6705,1
02 04 2019,CJP Khosa vows to ascertain a universal 'definition of terrorism',-1,-1,0.365,0.635,0.0,-0.6808,-1
02 04 2019,SHC rejects appeals against transfer of fake accounts case to Rawalpindi,-1,-1,0.412,0.588,0.0,-0.743,-1
02 04 2019,Bilawal insists probe of fake accounts case should be held in Sindh,-1,-1,0.22,0.78,0.0,-0.4767,-1
02 04 2019,Asma Aziz's dancing video does not justify her being tortured: Sanam Saeed,-1,-1,0.247,0.753,0.0,-0.5574,-1
02 04 2019,Case registered against Loralai police officer for Arman Loni's death,-1,-1,0.302,0.698,0.0,-0.5994,-1
02 04 2019,Islamabad High Court forms commission to probe alleged forced conversion of Ghotki girls,-1,-1,0.2,0.8,0.0,-0.4588,-1
02 04 2019,Another eyewitness testifies against Zubair alias Chariya in Baldia factory fire case,-1,-1,0.179,0.821,0.0,-0.34,-1
02 04 2019,Conflicting reports emerge about alleged arrest of Owais Muzaffar 'Tappi' in Dubai,-1,-1,0.338,0.662,0.0,-0.6249,-1
02 04 2019,Fakhr-e-Alam defends man arrested for flying 'homemade' airplane,-1,-1,0.307,0.693,0.0,-0.4767,-1
02 04 2019,Model Town case: AGP told to file written reply to contempt notice,-1,-1,0.257,0.743,0.0,-0.5859,-1
02 04 2019,Two boards’ exam controllers suspended for failing to check cheating,-1,-1,0.588,0.412,0.0,-0.875,-1
02 04 2019,"KP police, ANP leaders accused of trying to protect people behind Kohistan killings",-1,-1,0.347,0.518,0.135,-0.6249,-1
